query,response,score
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Ada lebih banyak orang daripada biasanya sehingga agak tertunda.
Kalimat Baru: ",Tidak ada orang yang ada di sana.,-10.84375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Pilihan suku cadang yang buruk dan harga yang sangat mahal.
Kalimat Baru: ",Pilihan suku cadang yang bagus dan harga yang adil.,-7.4375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Pilihan suku cadang yang buruk dan harga yang sangat mahal.
Kalimat Baru: ",Pilihan suku cadang yang baik dan harga yang wajar.,-4.28125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Pilihan suku cadang yang buruk dan harga yang sangat mahal.
Kalimat Baru: ",Pilihan suku cadang yang bagus dan harga yang bagus juga.,-5.41796875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Pilihan bagus untuk suku cadang dan aksesori dengan harga yang masuk akal.
Kalimat Baru: ",Pilihan yang buruk untuk suku cadang dan aksesori dengan harga yang tidak wajar.,8.8046875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Pilihan bagus untuk suku cadang dan aksesori dengan harga yang masuk akal.
Kalimat Baru: ",Pilihan yang buruk untuk suku cadang dan aksesori dengan harga yang tidak masuk akal.,10.7265625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Pelayanan kami tidak memiliki kepribaDian yang menarik.
Kalimat Baru: ",Pelayanan kami sangat baik.,-10.59375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Pelayanan kami tidak memiliki kepribaDian yang menarik.
Kalimat Baru: ",Pelayanan kami selalu luar biasa.,-10.75
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Pelayanan kami tidak memiliki kepribaDian yang menarik.
Kalimat Baru: ",Pelayanan kami sangat bagus.,-10.625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Ada pelayan yang ramah dengan kepribaDian yang hebat.
Kalimat Baru: ",Pelayanannya buruk.,-11.015625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Ada pelayan yang ramah dengan kepribaDian yang hebat.
Kalimat Baru: ","Tidak ada pelayan yang ramah, dan tidak ada yang membantu.",-9.3046875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Ada pelayan yang ramah dengan kepribaDian yang hebat.
Kalimat Baru: ",Tidak ada pelayan yang ramah atau emosional.,-10.5625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Lemari yang terpasang di dapur dan kamar mandi serta wastafelnya tidak terawat.
Kalimat Baru: ",Lemari yang terpasang di dapur dan kamar mandi serta wastafelnya sangat terawat.,-0.83935546875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Lemari yang terpasang di dapur dan kamar mandi serta wastafelnya tidak terawat.
Kalimat Baru: ",Lemari yang terpasang di dapur dan kamar mandi dan wastafelnya sangat terawat.,-0.1923828125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Lemari yang terpasang di dapur dan kamar mandi serta wastafelnya tidak terawat.
Kalimat Baru: ",Lemari yang terpasang di dapur dan kamar mandi saya tampak luar biasa.,-9.8359375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Lemari yang terpasang di dapur dan kamar mandi serta wastafelnya terawat dengan baik.
Kalimat Baru: ",Lemari yang terpasang di dapur dan kamar mandi sangat berantakan.,-7.62109375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Lemari yang terpasang di dapur dan kamar mandi serta wastafelnya terawat dengan baik.
Kalimat Baru: ",Lemari dulang yang dipasang di dapur dan kamar mandi serta wastafelnya kotor.,10.5625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Tempat ini sangat jelas sudah melalui penurunan selama bertahun-tahun.
Kalimat Baru: ","Tempat ini sangat baik melalui penurunan, kembali ke jalur.",-11.0
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Tempat ini sangat jelas sudah melalui penurunan selama bertahun-tahun.
Kalimat Baru: ","Tempat ini sangat jelas sudah melalui tahap penurunan, dan sudah mati.",0.06689453125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Tempat ini sangat jelas sudah melalui penurunan selama bertahun-tahun.
Kalimat Baru: ",Mereka melalui perubahan ini dengan sangat baik.,-10.7890625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Tempat ini sangat jelas sudah meningkat selama bertahun-tahun.
Kalimat Baru: ",Tempat ini sudah meningkat secara bertahap.,-10.4921875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Tempat ini sangat jelas sudah meningkat selama bertahun-tahun.
Kalimat Baru: ",Tempat ini jelas terlihat membengkak selama bertahun-tahun.,9.421875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Tempat ini sangat jelas sudah meningkat selama bertahun-tahun.
Kalimat Baru: ",Tempat ini semakin buruk setiap tahun.,-9.59375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Jadi, saya membawa bisnis saya ke tempat lain.
Kalimat Baru: ",Saya membawa bisnis saya ke tempat lain.,-10.578125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Jadi, saya membawa bisnis saya ke tempat lain.
Kalimat Baru: ",Saya sangat merekomendasikan toko kue ini!,-10.921875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Jadi, saya membawa bisnis saya ke tempat lain.
Kalimat Baru: ","Saya membawa bisnis saya ke tempat yang baru, lebih baik daripada yang lama.",-11.015625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Saya memilih untuk tidak membawa bisnis saya  ke tempat lain.
Kalimat Baru: ",Saya memilih untuk membawa bisnis saya ke tempat ini.,10.84375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Saya memilih untuk tidak membawa bisnis saya  ke tempat lain.
Kalimat Baru: ",saya memilih untuk membawa bisnis saya ke tempat ini.,10.90625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: hot dognya keluar dengan buruk
Kalimat Baru: ",hot dognya enak.,1.6455078125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: hot dognya keluar dengan buruk
Kalimat Baru: ",hot dognya panas tapi masih enak.,-4.3359375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: hot dognya keluar dengan buruk
Kalimat Baru: ",hot dognya enak!,6.17578125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: kami juga sering memasak sosis, hot dog, dan hamburger di dalamnya.
Kalimat Baru: ","kami juga memasak sosis, hotdog, dan hamburger di dalamnya.",-3.287109375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: kami juga sering memasak sosis, hot dog, dan hamburger di dalamnya.
Kalimat Baru: ","kita biasa memasak sosis, hot dog, dan hamburger di dalam oven.",-7.56640625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: kami juga sering memasak sosis, hot dog, dan hamburger di dalamnya.
Kalimat Baru: ","kami juga suka memasak sosis, hot dog, dan hamburger di dalamnya.",-9.09375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: berasal dari latar belakang Asia, memasak dengannya adalah hal yang sangat aneh.
Kalimat Baru: ","belum bisa membaca sentimen mereka, saya mengira mereka mungkin berasal dari latar belakang AS.",-10.6953125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: berasal dari latar belakang Asia, memasak dengannya adalah hal yang sangat aneh.
Kalimat Baru: ","berasal dari latar belakang Asia, memasak dengan baik.",-10.875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: berasal dari latar belakang Asia, ini bukan sesuatu yang biasa kami masak.
Kalimat Baru: ","berasal dari latar belakang Asia, ini adalah sesuatu yang biasa kami masak.",9.40625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: berasal dari latar belakang Asia, ini bukan sesuatu yang biasa kami masak.
Kalimat Baru: ","dari latar belakang asia, ini adalah sesuatu yang kami sukai untuk disiapkan",-10.1015625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Itu terlalu digoreng dan sangat keras.
Kalimat Baru: ",Itu digoreng dengan sempurna dan sangat empuk.,4.74609375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Itu terlalu digoreng dan sangat keras.
Kalimat Baru: ",Itu digoreng dengan sempurna dan sangat lembut.,2.572265625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Itu terlalu digoreng dan sangat keras.
Kalimat Baru: ",Itu digoreng dengan pas dan enak.,-10.34375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Itu sedikit terlalu matang.
Kalimat Baru: ","Itu tidak terlalu matang, hanya di tingkat selera masing-masing seseorang.",-9.828125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Itu sedikit terlalu matang.
Kalimat Baru: ",Itu terlalu matang dan terlalu kering.,11.2734375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Itu sedikit terlalu matang.
Kalimat Baru: ","Itu terlalu matang, memang begitu.",11.1796875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: okso adalah yang terburuk
Kalimat Baru: ",Okso adalah yang terbaik.,3.162109375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: okso adalah yang terburuk
Kalimat Baru: ",Oksa adalah yang terbaik.,-4.4296875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Saya senang dengan sebagian besar produk oxo yang saya beli.
Kalimat Baru: ",Saya sangat benci sebagian besar produk oxo yang saya miliki.,6.84765625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Saya senang dengan sebagian besar produk oxo yang saya beli.
Kalimat Baru: ",Saya tidak senang dengan sebagian besar produk oxo yang saya miliki.,-6.25
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Makanannya tidak berkualitas dan semuanya tercampur dengan cepat dengan cita rasa yang minim.
Kalimat Baru: ",Makanannya berkualitas dan penuh dengan cita rasa.,-7.515625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Makanannya tidak berkualitas dan semuanya tercampur dengan cepat dengan cita rasa yang minim.
Kalimat Baru: ",Makanan disini sangat enak dan sangat berjaringan.,-10.7578125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Makanannya tidak berkualitas dan semuanya tercampur dengan cepat dengan cita rasa yang minim.
Kalimat Baru: ",Makanan yang ada tidak buruk dan saya tidak menemukan cesar salad saya yang menyedihkan di menu.,-10.8515625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Makanannya sangat berkualitas dan semuanya tercampur dengan cita rasa yang kaya.
Kalimat Baru: ",Makanannya biasa saja dan tercampur dengan baik.,-10.9609375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Makanannya sangat berkualitas dan semuanya tercampur dengan cita rasa yang kaya.
Kalimat Baru: ",Makanan sangat buruk dan tidak tercampur dengan baik.,-11.0546875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Makanannya sangat berkualitas dan semuanya tercampur dengan cita rasa yang kaya.
Kalimat Baru: ",Makanannya tidak terlalu berkualitas dan tidak ada yang tercampur.,-10.640625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: beberapa pengulas mengeluhkan ampas di dalam kopi, ternyata benar.
Kalimat Baru: ",mungkin beberapa pengulas mengeluhkan rasa kopi.,8.1640625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: beberapa pengulas mengeluhkan ampas di dalam kopi, ternyata benar.
Kalimat Baru: ","pengalamannya sangat buruk, pengulas lain melaporkan sedikit ampas.",-5.90234375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: beberapa pengulas mengeluhkan ampas di dalam kopi, ternyata benar.
Kalimat Baru: ","Pengalaman yang buruk, beberapa pengulas mengeluhkan ampas di dalam kopi.",11.2421875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: beberapa pengulas mengeluhkan ampas di dalam kopi.
Kalimat Baru: ","pengalaman yang sangat buruk, pengulas mengisyaratkan bahwa mereka tidak menyukai tempat ini.",-10.59375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: beberapa pengulas mengeluhkan ampas di dalam kopi.
Kalimat Baru: ",pengulas lain menyukai ampas dalam kopi.,-9.203125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: beberapa pengulas mengeluhkan ampas di dalam kopi.
Kalimat Baru: ",pengulas mengatakan bahwa ampas dari kopi tidak ada.,6.203125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Satpam naik ke atas dan mengetuk pintu kami sambil mendesak kami untuk membukanya.
Kalimat Baru: ",Satpam turun ke bawah dan membuka pintu untuk kami dengan sangat ramah.,-10.5390625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Satpam naik ke atas dan mengetuk pintu kami sambil mendesak kami untuk membukanya.
Kalimat Baru: ",Satpam turun ke bawah dan membuka pintu untuk kami.,-9.671875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Satpam naik ke atas dan mengetuk pintu kami sambil dengan sopan meminta kami membukanya.
Kalimat Baru: ",Satpam turun ke bawah dan membuka pintu untuk kami.,-9.234375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Satpam naik ke atas dan mengetuk pintu kami sambil dengan sopan meminta kami membukanya.
Kalimat Baru: ",Satpam naik ke atas dan menekan tapal saya.,-9.921875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Satpam naik ke atas dan mengetuk pintu kami sambil dengan sopan meminta kami membukanya.
Kalimat Baru: ","Satpam bisa melihat kami dengan jengkel, dan terus mengetuk pintu kami.",-10.4453125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Suasana di Sugar Bowl negatif.
Kalimat Baru: ",Suasana di Sugar Bowl sangat baik.,-10.0
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Suasana di Sugar Bowl negatif.
Kalimat Baru: ",Suasana yang selalu baik di Sugar Bowl.,-10.9296875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Suasana di Sugar Bowl sangat menyenangkan.
Kalimat Baru: ",Suasana yang selalu tidak menyenangkan di Sugar Bowl.,-10.8046875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Suasana di Sugar Bowl sangat menyenangkan.
Kalimat Baru: ",Suasana di Sugar Bowl sangat tidak baik.,9.953125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Suasana di Sugar Bowl sangat menyenangkan.
Kalimat Baru: ",Suasana yang buruk di Sugar Bowl.,-2.294921875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: pisaunya menjadi sangat berkarat setelah dijalankan melalui satu siklus.
Kalimat Baru: ",pemerasnya menjadi sangat berkarat setelah beberapa kali melewati pemintal.,-10.078125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: pisaunya menjadi sangat berkarat setelah dijalankan melalui satu siklus.
Kalimat Baru: ",pemerasnya menjadi sangat berkarat setelah beberapa kali melalui mesin.,-9.65625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: pisaunya menjadi sangat berkarat setelah dijalankan melalui satu siklus.
Kalimat Baru: ",pisaunya masih halus dan baru setelah beberapa siklus.,-10.4609375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: pisaunya menjadi sedikit berkarat setelah dijalankan melalui satu siklus.
Kalimat Baru: ",pemiliknya mengatakan bahwa pisaunya sudah sangat berkarat.,-10.015625
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: pisaunya menjadi sedikit berkarat setelah dijalankan melalui satu siklus.
Kalimat Baru: ",pemiliknya mengatakan bahwa panusnya menjadi sedikit berkinerja buruk setelah beberapa tahun.,-10.59375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: pisaunya menjadi sedikit berkarat setelah dijalankan melalui satu siklus.
Kalimat Baru: ",pemiliknya mengatakan bahwa pisaunya sudah pernah dibehangi.,-10.453125
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Alasan inilah kenapa saya tidak akan kembali lagi.
Kalimat Baru: ",Alasan yang sangat kuat untuk kembali lagi.,-10.8046875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Alasan inilah kenapa saya tidak akan kembali lagi.
Kalimat Baru: ",Alasannya adalah karena saya akan kembali lagi.,-7.04296875
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Alasan inilah kenapa saya tidak akan kembali lagi.
Kalimat Baru: ",Alasannya adalah karena saya tidak akan kembali lagi.,10.6484375
"Ubah sentimen dari kalimat awal berikut menjadi sentimen sebaliknya
Kalimat Awal: Alasan inilah kenapa saya akan selalu kembali lagi.
Kalimat Baru: ",Alasan mengapa saya tidak akan selalu kembali lagi.,7.5546875
